Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2022-04-27,4,5,µg/mc
"Riva del Garda",PM10,2022-04-27,5,5,µg/mc
"Riva del Garda",PM10,2022-04-27,6,5,µg/mc
"Riva del Garda",PM10,2022-04-27,7,6,µg/mc
"Riva del Garda",PM10,2022-04-27,8,5,µg/mc
"Riva del Garda",PM10,2022-04-27,9,5,µg/mc
"Riva del Garda",PM10,2022-04-27,10,4,µg/mc
"Riva del Garda",PM10,2022-04-27,11,3,µg/mc
"Riva del Garda",PM10,2022-04-27,12,3,µg/mc
"Riva del Garda",PM10,2022-04-27,13,5,µg/mc
"Riva del Garda",PM10,2022-04-27,14,9,µg/mc
"Riva del Garda",PM10,2022-04-27,15,13,µg/mc
"Riva del Garda",PM10,2022-04-27,16,15,µg/mc
"Riva del Garda",PM10,2022-04-27,17,15,µg/mc
"Riva del Garda",PM10,2022-04-27,18,14,µg/mc
"Riva del Garda",PM10,2022-04-27,19,13,µg/mc
"Riva del Garda",PM10,2022-04-27,20,12,µg/mc
"Riva del Garda",PM10,2022-04-27,21,11,µg/mc
"Riva del Garda",PM10,2022-04-27,22,13,µg/mc
"Riva del Garda",PM10,2022-04-27,23,12,µg/mc
"Riva del Garda",PM10,2022-04-27,24,14,µg/mc
"Riva del Garda",PM10,2022-04-28,1,14,µg/mc
"Riva del Garda",PM10,2022-04-28,2,16,µg/mc
"Riva del Garda",PM10,2022-04-28,3,16,µg/mc
"Riva del Garda",PM10,2022-04-28,4,15,µg/mc
"Riva del Garda",PM10,2022-04-28,5,14,µg/mc
"Riva del Garda",PM10,2022-04-28,6,13,µg/mc
"Riva del Garda",PM10,2022-04-28,7,13,µg/mc
"Riva del Garda",PM10,2022-04-28,8,12,µg/mc
"Riva del Garda",PM10,2022-04-28,9,11,µg/mc
"Riva del Garda",PM10,2022-04-28,10,11,µg/mc
"Riva del Garda",PM10,2022-04-28,11,11,µg/mc
"Riva del Garda",PM10,2022-04-28,12,10,µg/mc
"Riva del Garda",PM10,2022-04-28,13,9,µg/mc
"Riva del Garda",PM10,2022-04-28,14,10,µg/mc
"Riva del Garda",PM10,2022-04-28,15,11,µg/mc
"Riva del Garda",PM10,2022-04-28,16,11,µg/mc
"Riva del Garda",PM10,2022-04-28,17,12,µg/mc
"Riva del Garda",PM10,2022-04-28,18,12,µg/mc
"Riva del Garda",PM10,2022-04-28,19,12,µg/mc
"Riva del Garda",PM10,2022-04-28,20,13,µg/mc
"Riva del Garda",PM10,2022-04-28,21,13,µg/mc
"Riva del Garda",PM10,2022-04-28,22,13,µg/mc
"Riva del Garda",PM10,2022-04-28,23,14,µg/mc
"Riva del Garda",PM10,2022-04-28,24,17,µg/mc
"Riva del Garda",PM10,2022-04-29,1,20,µg/mc
"Riva del Garda",PM10,2022-04-29,2,21,µg/mc
"Riva del Garda",PM10,2022-04-29,3,19,µg/mc
"Riva del Garda",PM10,2022-04-29,4,18,µg/mc
"Riva del Garda",PM10,2022-04-29,5,17,µg/mc
"Riva del Garda",PM10,2022-04-29,6,17,µg/mc
"Riva del Garda",PM10,2022-04-29,7,19,µg/mc
"Riva del Garda",PM10,2022-04-29,8,19,µg/mc
"Riva del Garda",PM10,2022-04-29,9,16,µg/mc
"Riva del Garda",PM10,2022-04-29,10,15,µg/mc
"Riva del Garda",PM10,2022-04-29,11,13,µg/mc
"Riva del Garda",PM10,2022-04-29,12,11,µg/mc
"Riva del Garda",PM10,2022-04-29,13,11,µg/mc
"Riva del Garda",PM10,2022-04-29,14,11,µg/mc
"Riva del Garda",PM10,2022-04-29,15,11,µg/mc
"Riva del Garda",PM10,2022-04-29,16,12,µg/mc
"Riva del Garda",PM10,2022-04-29,17,14,µg/mc
"Riva del Garda",PM10,2022-04-29,18,15,µg/mc
"Riva del Garda",PM10,2022-04-29,19,15,µg/mc
"Riva del Garda",PM10,2022-04-29,20,16,µg/mc
"Riva del Garda",PM10,2022-04-29,21,17,µg/mc
"Riva del Garda",PM10,2022-04-29,22,17,µg/mc
"Riva del Garda",PM10,2022-04-29,23,18,µg/mc
"Riva del Garda",PM10,2022-04-29,24,19,µg/mc
"Riva del Garda",PM10,2022-04-30,1,21,µg/mc
"Riva del Garda",PM10,2022-04-30,2,24,µg/mc
"Riva del Garda",PM10,2022-04-30,3,22,µg/mc
"Riva del Garda",PM10,2022-04-30,4,21,µg/mc
"Riva del Garda",PM10,2022-04-30,5,21,µg/mc
"Riva del Garda",PM10,2022-04-30,6,21,µg/mc
"Riva del Garda",PM10,2022-04-30,7,21,µg/mc
"Riva del Garda",PM10,2022-04-30,8,22,µg/mc
"Riva del Garda",PM10,2022-04-30,9,21,µg/mc
"Riva del Garda",PM10,2022-04-30,10,19,µg/mc
"Riva del Garda",PM10,2022-04-30,11,37,µg/mc
"Riva del Garda",PM10,2022-04-30,12,24,µg/mc
"Riva del Garda",PM10,2022-04-30,13,24,µg/mc
"Riva del Garda",PM10,2022-04-30,14,22,µg/mc
"Riva del Garda",PM10,2022-04-30,15,17,µg/mc
"Riva del Garda",PM10,2022-04-30,16,17,µg/mc
"Riva del Garda",PM10,2022-04-30,17,20,µg/mc
"Riva del Garda",PM10,2022-04-30,18,20,µg/mc
"Riva del Garda",PM10,2022-04-30,19,21,µg/mc
"Riva del Garda",PM10,2022-04-30,20,20,µg/mc
"Riva del Garda",PM10,2022-04-30,21,14,µg/mc
"Riva del Garda",PM10,2022-04-30,22,12,µg/mc
"Riva del Garda",PM10,2022-04-30,23,9,µg/mc
"Riva del Garda",PM10,2022-04-30,24,9,µg/mc
"Riva del Garda",PM10,2022-05-01,1,9,µg/mc
"Riva del Garda",PM10,2022-05-01,2,9,µg/mc
"Riva del Garda",PM10,2022-05-01,3,9,µg/mc
"Riva del Garda",PM10,2022-05-01,4,9,µg/mc
"Riva del Garda",PM10,2022-05-01,5,8,µg/mc
"Riva del Garda",PM10,2022-05-01,6,8,µg/mc
"Riva del Garda",PM10,2022-05-01,7,8,µg/mc
"Riva del Garda",PM10,2022-05-01,8,8,µg/mc
"Riva del Garda",PM10,2022-05-01,9,7,µg/mc
"Riva del Garda",PM10,2022-05-01,10,6,µg/mc
"Riva del Garda",PM10,2022-05-01,11,6,µg/mc
"Riva del Garda",PM10,2022-05-01,12,4,µg/mc
"Riva del Garda",PM10,2022-05-01,13,4,µg/mc
"Riva del Garda",PM10,2022-05-01,14,4,µg/mc
"Riva del Garda",PM10,2022-05-01,15,4,µg/mc
"Riva del Garda",PM10,2022-05-01,16,8,µg/mc
"Riva del Garda",PM10,2022-05-01,17,10,µg/mc
"Riva del Garda",PM10,2022-05-01,18,10,µg/mc
"Riva del Garda",PM10,2022-05-01,19,9,µg/mc
"Riva del Garda",PM10,2022-05-01,20,8,µg/mc
"Riva del Garda",PM10,2022-05-01,21,8,µg/mc
"Riva del Garda",PM10,2022-05-01,22,9,µg/mc
"Riva del Garda",PM10,2022-05-01,23,9,µg/mc
"Riva del Garda",PM10,2022-05-01,24,10,µg/mc
"Riva del Garda",PM10,2022-05-02,1,10,µg/mc
"Riva del Garda",PM10,2022-05-02,2,11,µg/mc
"Riva del Garda",PM10,2022-05-02,3,10,µg/mc
"Riva del Garda",PM10,2022-05-02,4,10,µg/mc
"Riva del Garda",PM10,2022-05-02,5,10,µg/mc
"Riva del Garda",PM10,2022-05-02,6,10,µg/mc
"Riva del Garda",PM10,2022-05-02,7,9,µg/mc
"Riva del Garda",PM10,2022-05-02,8,9,µg/mc
"Riva del Garda",PM10,2022-05-02,9,9,µg/mc
"Riva del Garda",PM10,2022-05-02,10,9,µg/mc
"Riva del Garda",PM10,2022-05-02,11,14,µg/mc
"Riva del Garda",PM10,2022-05-02,12,11,µg/mc
"Riva del Garda",PM10,2022-05-02,13,10,µg/mc
"Riva del Garda",PM10,2022-05-02,14,9,µg/mc
"Riva del Garda",PM10,2022-05-02,15,9,µg/mc
"Riva del Garda",PM10,2022-05-02,16,13,µg/mc
"Riva del Garda",PM10,2022-05-02,17,17,µg/mc
"Riva del Garda",PM10,2022-05-02,18,15,µg/mc
"Riva del Garda",PM10,2022-05-02,19,15,µg/mc
"Riva del Garda",PM10,2022-05-02,20,14,µg/mc
"Riva del Garda",PM10,2022-05-02,21,14,µg/mc
"Riva del Garda",PM10,2022-05-02,22,14,µg/mc
"Riva del Garda",PM10,2022-05-02,23,16,µg/mc
"Riva del Garda",PM10,2022-05-02,24,15,µg/mc
"Riva del Garda",PM10,2022-05-03,1,15,µg/mc
"Riva del Garda",PM10,2022-05-03,2,14,µg/mc
"Riva del Garda",PM10,2022-05-03,3,13,µg/mc
"Riva del Garda",PM10,2022-05-03,4,13,µg/mc
"Riva del Garda",PM10,2022-05-03,5,13,µg/mc
"Riva del Garda",PM10,2022-05-03,6,12,µg/mc
"Riva del Garda",PM10,2022-05-03,7,12,µg/mc
"Riva del Garda",PM10,2022-05-03,8,12,µg/mc
"Riva del Garda",PM10,2022-05-03,9,12,µg/mc
"Riva del Garda",PM10,2022-05-03,10,12,µg/mc
"Riva del Garda",PM10,2022-05-03,11,11,µg/mc
"Riva del Garda",PM10,2022-05-03,12,13,µg/mc
"Riva del Garda",PM10,2022-05-03,13,14,µg/mc
"Riva del Garda",PM10,2022-05-03,14,13,µg/mc
"Riva del Garda",PM10,2022-05-03,15,13,µg/mc
"Riva del Garda",PM10,2022-05-03,16,12,µg/mc
"Riva del Garda",PM10,2022-05-03,17,14,µg/mc
"Riva del Garda",PM10,2022-05-03,18,14,µg/mc
"Riva del Garda",PM10,2022-05-03,19,16,µg/mc
"Riva del Garda",PM10,2022-05-03,20,17,µg/mc
"Riva del Garda",PM10,2022-05-03,21,18,µg/mc
"Riva del Garda",PM10,2022-05-03,22,17,µg/mc
"Riva del Garda",PM10,2022-05-03,23,17,µg/mc
"Riva del Garda",PM10,2022-05-03,24,21,µg/mc
"Riva del Garda",PM10,2022-05-04,1,20,µg/mc
"Riva del Garda",PM10,2022-05-04,2,20,µg/mc
"Riva del Garda",PM10,2022-05-04,3,19,µg/mc
"Riva del Garda",PM10,2022-05-04,4,18,µg/mc
"Riva del Garda",PM10,2022-05-04,5,18,µg/mc
"Riva del Garda",PM10,2022-05-04,6,18,µg/mc
"Riva del Garda",PM10,2022-05-04,7,18,µg/mc
"Riva del Garda",PM10,2022-05-04,8,18,µg/mc
"Riva del Garda",PM10,2022-05-04,9,18,µg/mc
"Riva del Garda",PM10,2022-05-04,10,17,µg/mc
"Riva del Garda",PM10,2022-05-04,11,16,µg/mc
"Riva del Garda",PM10,2022-05-04,12,16,µg/mc
"Riva del Garda",PM10,2022-05-04,13,17,µg/mc
"Riva del Garda",PM10,2022-05-04,14,20,µg/mc
"Riva del Garda",PM10,2022-05-04,15,21,µg/mc
"Riva del Garda",PM10,2022-05-04,16,22,µg/mc
"Riva del Garda",PM10,2022-05-04,17,22,µg/mc
"Riva del Garda",PM10,2022-05-04,18,19,µg/mc
"Riva del Garda",PM10,2022-05-04,19,16,µg/mc
"Riva del Garda",PM10,2022-05-04,20,18,µg/mc
"Riva del Garda",PM10,2022-05-04,21,18,µg/mc
"Riva del Garda",PM10,2022-05-04,22,18,µg/mc
"Riva del Garda",PM10,2022-05-04,23,20,µg/mc
"Riva del Garda",PM10,2022-05-04,24,19,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,1,9,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,2,10,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,3,25,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,4,14,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,5,13,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,6,18,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,7,38,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,8,52,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,9,52,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,10,33,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,11,22,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,12,17,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,13,14,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,14,21,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,15,14,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,16,47,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,17,67,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,18,75,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,19,77,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,20,79,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,21,75,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,22,67,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,23,58,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-08,24,42,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,1,27,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,2,23,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,3,22,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,4,23,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,5,25,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,6,29,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,7,48,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,8,55,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,9,62,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,10,45,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,11,31,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,12,24,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,13,24,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,14,24,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,15,28,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,16,36,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,17,53,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,18,63,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,19,77,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,20,74,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,21,71,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,22,66,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,23,57,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-09,24,53,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,1,46,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,2,39,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,3,32,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,4,29,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,5,26,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,6,31,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,7,41,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,8,47,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,9,50,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,10,50,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,11,49,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,12,45,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,13,38,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,14,21,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,15,25,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,16,34,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,17,53,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,18,61,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,19,68,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,20,68,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,21,64,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,22,62,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,23,61,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-10,24,57,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,1,49,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,2,42,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,3,39,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,4,39,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,5,37,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,6,37,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,7,46,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,8,50,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,9,56,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,10,54,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,11,39,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,12,38,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,13,30,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,14,30,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,15,29,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,16,32,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,17,42,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,18,53,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,19,62,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,20,34,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,21,10,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,22,9,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,23,8,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-11,24,8,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,1,7,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,2,7,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,3,6,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,4,7,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,5,8,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,6,12,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,7,18,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,8,35,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,9,29,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,10,20,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,11,14,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,12,10,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,13,10,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,14,9,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,15,11,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,16,18,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,17,39,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,18,56,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,19,78,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,20,79,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,21,75,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,22,60,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,23,57,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-12,24,50,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,1,41,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,2,31,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,3,28,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,4,23,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,5,22,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,6,23,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,7,27,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,8,32,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,9,31,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,10,17,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,11,14,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,12,12,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,13,13,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,14,11,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,15,10,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,16,19,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,17,23,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,18,23,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,19,42,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,20,60,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,21,52,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,22,51,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,23,48,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-13,24,40,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,1,32,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,2,28,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,3,23,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,4,20,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,5,19,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,6,28,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,7,37,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,8,48,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,9,53,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,10,49,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,11,38,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,12,37,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,13,39,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,14,32,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,15,27,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,16,26,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,17,21,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,18,27,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,19,47,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,20,47,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,21,41,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,22,33,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,23,32,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-14,24,25,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,1,25,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,2,19,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,3,17,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,4,15,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,5,16,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,6,17,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,7,26,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,8,29,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,9,33,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,10,35,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,11,23,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,12,25,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,13,31,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,14,32,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,15,34,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,16,34,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,17,25,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,18,27,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,19,40,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,20,43,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,21,41,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,22,39,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,23,37,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-15,24,38,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,1,31,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,2,26,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,3,21,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,4,20,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,5,20,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,6,23,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,7,39,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,8,43,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,9,39,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,10,24,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,11,19,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,12,15,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,13,17,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,14,18,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,15,22,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,16,26,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,17,32,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,18,43,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,19,57,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,20,53,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,21,51,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,22,47,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,23,38,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-16,24,32,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-17,1,23,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-17,2,20,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-17,3,17,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-17,4,15,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-17,5,18,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-17,6,21,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-17,7,42,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-17,8,46,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-17,9,41,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-17,10,30,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-17,11,21,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-17,12,18,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-17,13,22,µg/mc
"Riva del Garda","Biossido di Azoto",2022-02-17,14,24,µg/mc
